transaction_id,item_id,item_quantity,item_total_price,payment_type_id,location_type_id,transaction_date
TXN_7221126,8,5,7.5,3,1,2023-10-11
TXN_4537288,3,1,1.0,1,0,2023-02-25
TXN_5492760,1,2,6.0,0,2,
TXN_5079166,5,5,25.0,2,2,2023-04-15
TXN_4597600,3,5,5.0,0,2,2023-11-15
TXN_6568440,3,1,1.0,0,2,2023-06-15
TXN_1713639,3,1,1.0,0,0,2023-08-04
TXN_4780352,5,1,5.0,3,2,2023-01-12
TXN_6419344,4,1,3.0,1,1,2023-05-26
TXN_3669068,1,5,15.0,1,2,2023-01-17
TXN_2201248,8,1,1.5,1,2,2023-07-20
TXN_4432252,7,5,20.0,2,0,2023-02-16
TXN_6595038,3,2,2.0,0,0,2023-02-08
TXN_2940895,1,4,12.0,0,0,2023-02-20
TXN_9796122,5,3,15.0,0,0,
TXN_4069354,5,1,5.0,0,0,2023-08-18
TXN_9737509,8,5,7.5,3,1,2023-11-27
TXN_8749404,2,4,8.0,3,1,2023-12-16
TXN_2069068,1,5,15.0,0,1,2023-06-15
TXN_7010812,5,2,10.0,3,1,2023-11-13
TXN_6411385,5,4,20.0,1,2,2023-06-06
TXN_4375698,6,5,20.0,2,1,2023-12-30
TXN_4768744,8,5,7.5,1,1,2023-05-14
TXN_5260646,8,4,6.0,1,2,2023-11-18
TXN_2393219,4,4,12.0,3,1,2023-12-27
TXN_4544172,4,1,3.0,3,2,2023-05-20
TXN_1180623,6,5,20.0,0,1,2023-09-23
TXN_8275137,5,4,20.0,1,0,2023-11-16
TXN_3758861,7,3,12.0,2,0,2023-07-03
TXN_6279736,5,1,5.0,0,0,2023-08-25
TXN_8661276,3,1,1.0,3,1,2023-01-07
TXN_5974796,6,4,16.0,1,1,2023-11-09
TXN_9880967,3,3,3.0,2,1,2023-01-15
TXN_5452978,5,2,10.0,1,1,2023-04-10
TXN_7231153,5,1,5.0,1,1,2023-06-15
TXN_6455517,1,2,6.0,1,0,2023-08-04
TXN_4038488,0,3,9.0,2,0,2023-12-05
TXN_3933290,2,1,2.0,0,0,2023-08-05
TXN_9655661,4,1,3.0,3,0,2023-06-07
TXN_7932830,0,2,6.0,0,2,2023-01-08
TXN_1931190,3,3,3.0,0,2,2023-12-31
TXN_8633758,5,1,5.0,2,2,2023-09-24
TXN_4887189,7,3,12.0,1,2,2023-07-19
TXN_7687146,2,1,2.0,3,2,2023-12-02
TXN_9728414,8,1,1.5,2,2,2023-01-11
TXN_3081950,3,1,1.0,3,0,2023-05-01
TXN_7589318,1,4,12.0,1,1,2023-09-21
TXN_9452972,6,3,12.0,3,0,2023-02-10
TXN_9299563,4,5,15.0,2,0,2023-03-27
TXN_2273499,2,3,6.0,1,2,2023-01-27
TXN_3374343,1,2,6.0,0,0,2023-09-02
TXN_8732269,1,2,6.0,2,2,2023-01-11
TXN_6763296,2,5,10.0,1,0,2023-10-04
TXN_3758250,5,3,15.0,1,1,2023-09-08
TXN_7764304,1,1,3.0,2,2,2023-01-09
TXN_8697749,3,3,3.0,0,2,2023-07-24
TXN_6904247,0,3,12.0,2,0,2023-09-19
TXN_6027798,3,2,2.0,3,0,2023-05-26
TXN_4482692,5,2,10.0,0,0,2023-04-14
TXN_8196921,2,4,8.0,2,2,2023-05-19
TXN_9289408,2,4,8.0,3,0,2023-09-23
TXN_3771902,4,5,15.0,1,2,2023-03-31
TXN_8506937,5,1,5.0,0,1,2023-09-07
TXN_6706566,3,3,3.0,1,0,2023-09-01
TXN_6217375,7,5,20.0,1,0,2023-12-07
TXN_3779320,8,4,6.0,2,1,2023-03-27
TXN_2894525,4,3,9.0,0,2,2023-04-16
TXN_9789876,5,4,20.0,1,2,2023-09-05
TXN_9129403,6,3,12.0,2,0,2023-12-05
TXN_2944325,6,4,16.0,1,0,2023-12-18
TXN_5591155,7,4,16.0,0,2,2023-05-14
TXN_6532832,3,5,5.0,1,1,2023-06-23
TXN_5992166,4,5,15.0,1,2,2023-10-01
TXN_6895165,2,3,6.0,2,2,2023-02-18
TXN_3410147,4,1,3.0,0,0,2023-09-30
TXN_6269306,7,5,20.0,2,0,2023-08-29
TXN_2132747,6,2,8.0,0,1,2023-12-19
TXN_6241505,7,4,16.0,1,2,2023-11-20
TXN_7965585,7,5,20.0,0,2,2023-01-30
TXN_1950063,5,2,10.0,1,0,2023-02-24
TXN_4682737,2,2,4.0,1,2,2023-02-03
TXN_4376376,5,3,15.0,3,0,2023-09-05
TXN_9061471,1,1,3.0,3,2,2023-07-13
TXN_8932070,0,3,12.0,3,1,2023-12-03
TXN_8410979,7,3,12.0,3,1,2023-05-02
TXN_3710523,6,3,12.0,3,0,2023-10-03
TXN_8014289,4,5,15.0,3,1,2023-12-04
TXN_1888294,4,3,9.0,1,0,2023-07-03
TXN_8628615,2,1,2.0,2,2,2023-08-03
TXN_2648236,7,2,8.0,2,1,2023-09-10
TXN_1837817,8,2,3.0,1,0,2023-08-13
TXN_8467229,8,3,4.5,0,2,2023-02-02
TXN_4197575,5,2,10.0,2,0,2023-01-21
TXN_5863650,8,1,1.5,3,1,2023-08-09
TXN_7371295,0,3,9.0,0,0,2023-03-28
TXN_1292476,4,4,12.0,3,2,2023-09-07
TXN_4872708,2,5,10.0,1,0,2023-11-16
TXN_1299936,2,1,2.0,0,2,2023-03-27
TXN_2199236,7,5,20.0,0,2,2023-10-06
TXN_1311237,3,4,4.0,2,0,2023-11-11
TXN_9265423,4,1,3.0,0,0,2023-10-20
TXN_5808749,5,1,5.0,1,2,2023-01-25
TXN_7677646,6,5,20.0,0,0,2023-02-15
TXN_3894165,7,5,20.0,2,0,2023-03-31
TXN_5270067,1,3,9.0,3,0,2023-03-09
TXN_9326761,8,1,1.5,0,0,2023-01-02
TXN_2168513,1,1,3.0,3,1,2023-02-09
TXN_3947116,6,1,4.0,0,2,2023-01-13
TXN_7248722,1,3,9.0,1,2,2023-04-06
TXN_9989458,7,3,12.0,1,0,2023-02-16
TXN_1850339,3,5,5.0,1,2,2023-01-17
TXN_9934619,3,1,1.0,0,1,2023-02-11
TXN_4551353,8,5,7.5,3,1,2023-08-17
TXN_6657245,6,1,4.0,0,1,2023-10-25
TXN_1786141,7,4,16.0,0,0,2023-03-12
TXN_6405088,4,1,3.0,0,1,2023-07-24
TXN_1185003,0,5,15.0,1,2,2023-01-06
TXN_4550558,3,0,0.0,2,1,2023-08-04
TXN_9555291,0,3,12.0,2,0,2023-09-21
TXN_8571432,4,2,6.0,1,0,2023-12-07
TXN_6744096,2,1,2.0,3,1,2023-11-15
TXN_8512204,0,4,16.0,1,2,2023-06-01
TXN_3485502,4,2,6.0,0,0,2023-12-25
TXN_5188843,7,2,8.0,1,1,2023-02-06
TXN_4821343,3,1,1.0,2,1,2023-09-16
TXN_4988100,2,1,2.0,3,1,
TXN_7791428,7,5,20.0,3,2,2023-10-10
TXN_8725610,6,2,8.0,0,2,2023-02-11
TXN_8404563,8,1,1.5,1,1,2023-01-22
TXN_8942133,5,3,15.0,1,2,2023-10-04
TXN_1122699,5,5,25.0,3,1,2023-10-14
TXN_9230208,4,3,9.0,2,0,2023-05-13
TXN_4932916,2,1,2.0,0,2,2023-12-13
TXN_8980468,7,5,20.0,1,0,2023-08-24
TXN_4175635,5,3,15.0,0,2,2023-05-26
TXN_2851446,5,2,10.0,2,2,2023-10-08
TXN_8359693,6,2,8.0,3,1,2023-10-23
TXN_9432268,5,4,20.0,0,2,2023-01-25
TXN_2244902,2,5,10.0,2,0,2023-02-13
TXN_5561958,7,4,16.0,3,0,2023-07-24
TXN_6963106,6,1,4.0,1,1,2023-06-01
TXN_6008133,2,3,6.0,3,0,2023-11-08
TXN_9119194,1,3,9.0,1,2,2023-01-29
TXN_2551074,3,1,1.0,1,0,2023-09-17
TXN_1899827,2,5,10.0,2,2,2023-06-24
TXN_3046572,5,4,20.0,1,0,2023-05-16
TXN_6397921,0,1,4.0,0,1,2023-12-01
TXN_8701063,6,2,8.0,0,0,2023-08-23
TXN_9157625,8,5,7.5,2,2,2023-02-10
TXN_7865037,2,1,2.0,3,0,2023-06-05
TXN_8410376,2,4,8.0,3,0,2023-07-02
TXN_4192665,2,1,2.0,1,0,2023-07-15
TXN_5433077,1,4,12.0,1,1,2023-11-29
TXN_1844925,8,5,7.5,1,0,2023-10-21
TXN_7215311,8,1,1.5,0,0,2023-07-31
TXN_8003664,6,1,4.0,2,0,2023-11-26
TXN_3872616,1,2,6.0,0,2,2023-10-23
TXN_3659483,7,3,12.0,1,0,2023-05-14
TXN_1688499,7,2,8.0,2,0,2023-03-23
TXN_5632556,4,4,12.0,3,1,2023-05-16
TXN_7954416,2,1,2.0,3,1,2023-06-04
TXN_7845656,4,3,9.0,2,2,
TXN_7421687,2,5,10.0,2,1,2023-11-18
TXN_2444134,0,2,8.0,2,1,2023-01-16
TXN_3793672,3,5,5.0,2,0,2023-01-14
TXN_1903825,5,4,20.0,3,2,2023-04-01
TXN_4267136,8,1,1.5,2,1,2023-08-02
TXN_6281616,2,4,8.0,0,0,2023-08-19
TXN_6567287,3,4,4.0,3,2,
TXN_3743107,2,4,8.0,1,0,2023-01-14
TXN_6739664,5,3,15.0,1,0,2023-09-12
TXN_8343149,4,5,15.0,3,1,2023-10-28
TXN_2376870,0,5,20.0,3,0,
TXN_2025634,0,1,4.0,0,0,
TXN_7187140,4,2,6.0,2,1,2023-05-25
TXN_6988675,2,1,2.0,0,1,2023-02-24
TXN_1108326,1,2,6.0,0,2,
TXN_6544160,5,1,5.0,0,0,2023-02-05
TXN_3053494,0,5,15.0,3,1,2023-06-11
TXN_9653700,0,1,3.0,2,0,2023-03-12
TXN_4623303,7,3,12.0,0,1,2023-01-29
TXN_7568175,5,1,5.0,1,1,2023-11-06
TXN_4968258,7,2,8.0,0,2,2023-05-14
TXN_8843061,7,1,4.0,1,2,2023-11-10
TXN_5666241,3,4,4.0,0,2,2023-07-18
TXN_7079566,4,4,12.0,3,1,2023-10-20
TXN_3937788,7,1,4.0,1,1,2023-06-27
TXN_3397034,1,4,12.0,0,0,2023-04-11
TXN_8343414,5,2,10.0,2,2,2023-02-28
TXN_4204491,7,2,8.0,3,0,2023-04-25
TXN_4801327,1,5,15.0,1,1,2023-02-03
TXN_4276482,6,4,16.0,0,2,2023-08-26
TXN_6025054,2,1,2.0,2,2,2023-03-10
TXN_1485725,5,5,25.0,0,1,2023-12-10
TXN_9929033,2,2,4.0,1,2,2023-02-17
TXN_1888706,3,1,1.0,0,2,2023-11-26
TXN_7495804,4,3,9.0,2,2,2023-11-24
TXN_5133476,4,4,12.0,0,0,2023-03-17
TXN_5542500,6,3,12.0,2,0,2023-07-19
TXN_5895330,5,5,25.0,0,1,2023-05-12
TXN_5351447,5,4,20.0,0,0,2023-07-20
TXN_8505782,3,2,2.0,0,1,2023-11-24
TXN_8365530,0,4,16.0,0,2,2023-03-10
TXN_2357107,6,1,4.0,0,1,2023-07-05
TXN_1371708,3,2,2.0,0,2,2023-03-14
TXN_6265785,5,5,25.0,2,2,2023-08-26
TXN_6806563,2,1,2.0,0,0,2023-04-16
TXN_8183734,3,2,2.0,3,1,2023-08-25
TXN_6882503,8,1,1.5,0,1,2023-01-02
TXN_2785654,8,1,1.5,2,2,2023-02-21
TXN_1453579,6,5,20.0,0,0,2023-01-21
TXN_1121833,2,4,8.0,2,1,2023-03-16
TXN_1277989,8,5,7.5,0,1,2023-08-09
TXN_8249996,3,4,4.0,3,0,2023-09-19
TXN_7471281,6,5,20.0,0,0,2023-06-16
TXN_1512159,1,2,6.0,2,1,2023-11-25
TXN_4008899,5,4,20.0,0,0,2023-05-07
TXN_4566950,2,2,4.0,1,2,2023-09-29
TXN_6648081,5,4,20.0,0,2,2023-04-24
TXN_5094936,2,4,8.0,0,1,2023-07-12
TXN_8154928,8,3,4.5,2,0,2023-07-26
TXN_6550707,2,1,2.0,3,0,2023-03-01
TXN_3676019,4,4,12.0,3,0,2023-11-07
TXN_2486026,8,5,7.5,3,1,2023-03-26
TXN_9644830,3,1,1.0,0,0,2023-11-24
TXN_3219378,5,3,15.0,3,1,2023-12-04
TXN_6372515,3,1,1.0,3,1,2023-11-22
TXN_4692681,8,2,3.0,0,0,2023-06-02
TXN_9364172,8,4,6.0,0,2,2023-03-18
TXN_4745933,5,1,5.0,3,1,2023-11-05
TXN_6540267,5,2,10.0,0,2,2023-09-26
TXN_6994245,2,4,8.0,3,1,2023-12-30
TXN_8973007,2,5,10.0,0,2,2023-02-07
TXN_5108183,7,4,16.0,2,0,2023-08-31
TXN_8103630,3,1,1.0,3,2,2023-03-08
TXN_2575160,8,5,7.5,0,0,2023-01-02
TXN_8002309,6,1,4.0,0,0,2023-04-04
TXN_3252542,6,5,20.0,3,1,2023-09-22
TXN_4775220,4,3,9.0,0,2,2023-07-21
TXN_4413197,8,4,6.0,3,0,2023-09-06
TXN_1283149,5,2,10.0,2,1,2023-01-23
TXN_6822426,1,5,15.0,3,1,2023-05-27
TXN_8210816,5,4,20.0,3,2,2023-08-12
TXN_5896728,4,4,12.0,3,2,2023-10-06
TXN_4407308,8,4,6.0,3,1,2023-09-19
TXN_7710078,4,2,6.0,2,2,2023-12-05
TXN_5206046,6,3,12.0,0,1,
TXN_6016707,4,1,3.0,1,1,2023-06-27
TXN_7895436,1,3,9.0,0,0,2023-09-09
TXN_3600632,2,4,8.0,1,2,2023-12-09
TXN_4565969,2,3,6.0,0,2,2023-03-16
TXN_7821478,1,4,12.0,1,1,2023-05-24
TXN_2971555,1,1,3.0,1,0,2023-02-24
TXN_1465364,8,4,6.0,3,1,
TXN_9664173,6,1,4.0,0,1,2023-03-20
TXN_4049270,2,5,10.0,3,1,2023-07-28
TXN_4731715,2,5,10.0,0,0,2023-03-14
TXN_3377626,3,5,5.0,1,1,2023-07-23
TXN_5753111,5,1,5.0,2,0,2023-04-25
TXN_2054549,7,1,4.0,0,1,2023-04-07
TXN_6996548,2,1,2.0,2,0,2023-06-24
TXN_6761402,2,1,2.0,0,2,2023-08-31
TXN_1983842,1,5,15.0,3,0,2023-03-16
TXN_4982165,8,1,1.5,2,2,2023-04-12
TXN_5679295,8,5,7.5,0,2,2023-04-30
TXN_9194266,5,5,25.0,1,0,2023-10-30
TXN_1141920,2,4,8.0,3,0,2023-10-26
TXN_8878500,5,4,20.0,0,0,2023-02-24
TXN_1012349,0,4,12.0,1,1,2023-07-08
TXN_3811655,7,2,8.0,0,0,
TXN_1581562,2,2,4.0,1,1,2023-01-01
TXN_6762236,4,4,12.0,0,1,2023-01-17
TXN_1041891,3,5,5.0,0,0,2023-08-09
TXN_6467796,2,5,10.0,2,2,2023-10-25
TXN_8701045,0,2,6.0,1,1,2023-06-07
TXN_9656325,2,2,4.0,2,2,2023-03-31
TXN_2716560,6,4,16.0,2,2,2023-08-29
TXN_4141941,2,2,4.0,3,1,2023-05-18
TXN_4633505,8,3,4.5,3,2,2023-08-25
TXN_5283053,4,4,12.0,3,0,2023-04-30
TXN_1054912,6,3,12.0,1,0,2023-08-02
TXN_9100081,4,1,3.0,1,0,2023-08-18
TXN_5129701,7,2,8.0,2,2,2023-11-09
TXN_7021592,5,4,20.0,2,1,2023-07-01
TXN_8644119,6,5,20.0,0,0,2023-10-01
TXN_3041142,7,3,12.0,3,0,2023-12-22
TXN_5618631,2,5,10.0,2,1,2023-12-21
TXN_6496379,6,1,4.0,1,2,2023-12-24
TXN_1486119,3,4,4.0,0,0,2023-08-24
TXN_2386202,5,4,20.0,1,1,2023-01-22
TXN_6836109,2,4,8.0,0,2,2023-04-09
TXN_9190061,5,5,25.0,1,2,2023-06-14
TXN_1691512,7,1,4.0,0,0,2023-03-25
TXN_1059293,0,5,20.0,0,0,2023-12-04
TXN_8813052,8,4,6.0,0,1,
TXN_2495471,5,3,15.0,2,2,2023-10-22
TXN_7708201,5,3,15.0,1,0,2023-01-04
TXN_2038871,8,2,3.0,0,2,2023-07-15
TXN_7195393,5,2,10.0,2,1,2023-01-24
TXN_8022892,6,4,16.0,3,1,2023-08-07
TXN_4298189,2,1,2.0,3,1,2023-10-13
TXN_4967446,6,1,4.0,0,1,2023-07-11
TXN_3368231,8,3,4.5,0,0,2023-08-11
TXN_7353699,8,5,7.5,3,0,2023-07-20
TXN_6888998,2,5,10.0,0,0,2023-02-27
TXN_3541304,6,3,12.0,1,1,2023-04-22
TXN_8188818,8,2,3.0,0,0,2023-10-07
TXN_9431971,7,1,4.0,2,0,2023-07-17
TXN_4543742,2,3,6.0,3,0,2023-03-28
TXN_5961027,1,2,6.0,1,1,
TXN_1807140,5,1,5.0,1,0,2023-03-22
TXN_3007866,4,4,12.0,2,1,2023-04-14
TXN_6779377,7,5,20.0,0,1,2023-10-06
TXN_7053830,2,3,6.0,3,0,2023-02-14
TXN_3660048,1,1,3.0,2,0,
TXN_6522299,8,2,3.0,1,0,2023-08-29
TXN_5811766,1,5,15.0,3,1,
TXN_2848421,3,1,1.0,3,1,2023-08-07
TXN_4935533,0,1,4.0,0,1,2023-06-12
TXN_2389320,2,2,4.0,0,2,2023-07-26
TXN_8423155,2,1,2.0,0,2,2023-07-03
TXN_6053617,6,2,8.0,2,0,2023-11-25
TXN_8384372,8,4,6.0,3,0,2023-08-07
TXN_3426338,5,1,5.0,1,1,2023-07-31
TXN_4581359,4,2,6.0,2,0,2023-03-22
TXN_3561451,5,4,20.0,2,0,2023-05-31
TXN_7768989,6,2,8.0,1,1,2023-10-02
TXN_5963316,8,2,3.0,2,2,2023-06-25
TXN_4265942,2,5,10.0,0,0,2023-04-24
TXN_6014389,3,5,5.0,2,1,2023-07-21
TXN_7358729,3,2,2.0,1,2,2023-02-25
TXN_9815521,6,3,12.0,2,1,2023-05-26
TXN_8325221,2,2,4.0,2,0,2023-11-17
TXN_8267031,1,2,6.0,0,2,2023-03-28
TXN_1950187,8,2,3.0,2,2,2023-04-13
TXN_9518691,5,2,10.0,2,0,2023-03-30
TXN_3612790,7,1,4.0,0,0,2023-09-01
TXN_5436816,5,3,15.0,2,0,2023-08-04
TXN_7896586,6,2,8.0,2,0,2023-09-04
TXN_5835004,7,5,20.0,2,1,2023-04-14
TXN_3774886,6,3,12.0,0,0,2023-06-01
TXN_5950951,5,1,5.0,2,1,2023-04-10
TXN_3918096,4,4,12.0,0,0,2023-08-17
TXN_2786231,4,1,3.0,1,2,2023-08-17
TXN_3803063,0,4,12.0,2,2,2023-11-23
TXN_4262451,2,1,2.0,3,2,2023-10-16
TXN_4773210,2,1,2.0,2,0,2023-11-29
TXN_1231366,6,3,12.0,3,2,2023-11-28
TXN_6596377,3,5,5.0,0,0,2023-08-02
TXN_2713279,3,4,4.0,3,1,2023-02-12
TXN_4247602,5,5,25.0,2,2,2023-07-13
TXN_2446298,4,5,15.0,0,1,2023-05-21
TXN_7258784,2,4,8.0,1,1,2023-09-21
TXN_5164540,8,2,3.0,0,2,2023-01-05
TXN_6488040,5,1,5.0,3,2,2023-05-20
TXN_9850842,8,3,4.5,0,0,2023-01-23
TXN_7269738,3,3,3.0,1,0,2023-05-26
TXN_2638760,1,5,15.0,1,0,2023-02-09
TXN_3459152,1,3,9.0,3,0,2023-06-28
TXN_8013818,8,2,3.0,0,0,2023-07-24
TXN_8077367,8,5,7.5,2,0,2023-02-27
TXN_6643922,2,5,10.0,3,1,2023-06-24
TXN_8388056,5,1,5.0,2,0,2023-06-23
TXN_4728936,4,4,12.0,3,2,2023-02-27
TXN_6386388,8,3,4.5,2,2,2023-05-21
TXN_9443285,1,2,6.0,2,0,2023-05-27
TXN_6377838,1,2,6.0,3,2,2023-02-19
TXN_7483986,5,2,10.0,0,2,2023-03-24
TXN_7719510,4,3,9.0,2,2,2023-08-14
TXN_7908153,3,3,3.0,1,1,2023-01-19
TXN_3083412,2,5,10.0,2,1,
TXN_8159649,2,4,8.0,0,1,2023-06-15
TXN_5391160,4,2,6.0,1,1,2023-03-09
TXN_8324715,6,5,20.0,2,0,2023-03-21
TXN_7353685,6,2,8.0,0,1,
TXN_1985223,7,3,12.0,3,2,2023-09-21
TXN_2944460,5,1,5.0,3,1,2023-04-16
TXN_6957157,1,1,3.0,0,0,2023-02-01
TXN_5693294,0,3,9.0,2,0,2023-12-30
TXN_2887257,3,3,3.0,2,1,2023-08-27
TXN_3986876,1,3,9.0,1,2,2023-11-06
TXN_1066604,6,5,20.0,2,0,2023-05-18
TXN_2494494,2,1,2.0,1,0,2023-06-13
TXN_4464373,3,2,2.0,3,1,2023-04-22
TXN_7844770,1,2,6.0,3,0,2023-01-31
TXN_9968943,7,1,4.0,3,0,2023-07-25
TXN_4051488,3,4,4.0,0,2,2023-06-09
TXN_2668838,1,4,12.0,0,2,2023-05-11
TXN_8039752,2,2,4.0,0,2,2023-11-28
TXN_3388908,3,4,4.0,0,2,2023-11-22
TXN_2096487,0,5,20.0,3,2,2023-08-09
TXN_8795794,6,3,12.0,1,1,2023-02-13
TXN_4627457,1,3,9.0,0,1,2023-12-13
TXN_2352308,3,2,2.0,1,0,2023-11-10
TXN_3980743,5,1,5.0,0,2,2023-09-21
TXN_6538210,7,1,4.0,0,1,2023-12-29
TXN_3749051,0,3,12.0,0,2,2023-04-19
TXN_6683798,3,1,1.0,3,2,2023-07-26
TXN_7246683,7,1,4.0,3,2,2023-05-17
TXN_6755348,0,5,20.0,0,0,2023-06-23
TXN_3691228,1,3,9.0,1,2,2023-10-26
TXN_7407946,5,3,15.0,2,0,2023-03-26
TXN_8635803,8,2,3.0,1,0,2023-03-17
TXN_9550508,7,5,20.0,0,0,2023-11-18
TXN_8010562,6,1,4.0,1,0,2023-07-23
TXN_2501648,1,2,6.0,2,0,2023-12-05
TXN_9455679,5,5,25.0,0,2,2023-05-18
TXN_8105705,4,1,3.0,3,2,2023-10-17
TXN_9676096,1,3,9.0,3,0,2023-04-05
TXN_8476828,8,3,4.5,0,2,2023-10-25
TXN_2126034,2,4,8.0,1,1,2023-10-30
TXN_2151258,1,3,9.0,2,0,2023-08-09
TXN_3672345,8,3,4.5,2,0,2023-10-17
TXN_6793298,8,2,3.0,2,0,2023-04-14
TXN_3951329,6,1,4.0,2,2,2023-12-28
TXN_7480853,7,2,8.0,3,1,2023-10-07
TXN_4944024,7,2,8.0,0,2,2023-09-26
TXN_6687528,4,2,6.0,0,0,2023-05-06
TXN_5531648,2,5,10.0,1,2,2023-01-23
TXN_8789736,2,2,4.0,2,0,2023-05-06
TXN_9938977,1,5,15.0,1,1,2023-12-18
TXN_2730798,8,4,6.0,2,0,2023-12-01
TXN_3749801,1,5,15.0,2,2,2023-01-03
TXN_3326626,1,2,6.0,1,2,2023-09-26
TXN_4843989,8,4,6.0,3,2,2023-09-30
TXN_6606514,4,1,3.0,2,1,2023-06-25
TXN_6187752,7,5,20.0,0,2,2023-12-24
TXN_1666190,7,4,16.0,0,2,2023-07-28
TXN_9438576,3,1,1.0,2,1,2023-05-05
TXN_1344947,1,3,9.0,0,2,2023-02-16
TXN_4978922,3,4,4.0,1,0,
TXN_3951552,5,2,10.0,1,1,2023-03-25
TXN_3916668,4,2,6.0,3,0,2023-05-14
TXN_4789941,6,3,12.0,2,0,2023-04-17
TXN_6957001,8,4,6.0,0,1,2023-08-08
TXN_3536893,5,2,10.0,0,0,2023-05-16
TXN_4519915,7,1,4.0,3,1,2023-05-15
TXN_3269434,4,1,3.0,1,0,2023-02-01
TXN_3291988,4,2,6.0,2,0,2023-07-03
TXN_7083611,1,2,6.0,0,0,2023-05-15
TXN_1875220,8,3,4.5,1,1,2023-03-07
TXN_1926712,2,5,10.0,2,0,2023-01-31
TXN_5552114,6,2,8.0,0,1,2023-06-13
TXN_5672583,4,2,6.0,1,2,2023-04-09
TXN_3717444,7,3,12.0,0,0,2023-09-07
TXN_1899114,8,3,4.5,3,2,2023-04-05
TXN_2625388,2,5,10.0,3,1,2023-02-09
TXN_7153665,5,5,25.0,1,1,2023-07-31
TXN_9161256,7,2,8.0,3,1,2023-01-01
TXN_2010060,0,1,3.0,1,0,2023-11-09
TXN_9077843,8,3,4.5,0,0,2023-03-28
TXN_5611262,5,2,10.0,3,1,2023-05-22
TXN_3255254,4,4,12.0,1,0,2023-03-23
TXN_9275800,7,3,12.0,1,0,2023-05-01
TXN_2430215,3,2,2.0,3,0,2023-04-10
TXN_1372003,8,4,6.0,3,2,2023-10-13
TXN_7364110,2,5,10.0,1,0,
TXN_7202644,7,5,20.0,0,2,2023-08-01
TXN_5330387,2,3,6.0,0,0,2023-10-21
TXN_2119809,5,5,25.0,3,1,2023-04-21
TXN_5587224,5,2,10.0,0,1,2023-01-05
TXN_6332132,4,3,9.0,0,2,
TXN_2185661,6,4,16.0,1,0,2023-03-16
TXN_2491186,5,5,25.0,0,0,2023-11-28
TXN_1891217,8,5,7.5,0,0,2023-04-02
TXN_8977555,1,2,6.0,1,0,2023-07-21
TXN_7179922,1,2,6.0,0,1,2023-09-05
TXN_5114283,8,1,1.5,3,1,2023-05-28
TXN_1528454,2,2,4.0,0,1,2023-03-22
TXN_5615114,8,4,6.0,3,0,2023-10-31
TXN_4968659,8,5,7.5,2,0,2023-03-18
TXN_4858666,1,3,9.0,2,0,2023-03-18
TXN_3502394,2,3,6.0,2,1,2023-09-02
TXN_4754723,2,2,4.0,2,0,
TXN_1902009,0,2,6.0,2,0,2023-04-12
TXN_8492074,8,3,4.5,3,1,2023-11-12
TXN_6355908,6,3,12.0,2,0,2023-03-28
TXN_6856530,7,5,20.0,3,0,2023-11-11
TXN_1180397,7,3,12.0,2,2,2023-04-05
TXN_4747863,3,2,2.0,3,1,2023-10-04
TXN_3979966,7,5,20.0,0,2,2023-08-23
TXN_5127984,6,3,12.0,1,1,2023-11-12
TXN_9904214,6,5,20.0,0,2,2023-03-13
TXN_9948753,8,2,3.0,0,2,2023-05-09
TXN_8263172,0,2,6.0,0,2,2023-12-30
TXN_1196223,4,3,9.0,3,1,2023-10-14
TXN_2401073,2,4,8.0,2,0,2023-02-10
TXN_9639089,4,4,12.0,2,1,2023-05-14
TXN_8654093,2,3,6.0,3,0,2023-11-29
TXN_1038397,3,3,3.0,0,1,2023-05-20
TXN_8872715,3,2,2.0,3,2,
TXN_4638979,5,1,5.0,0,0,2023-06-28
TXN_5506097,0,5,20.0,1,2,2023-05-04
TXN_9579984,5,5,25.0,2,0,2023-12-25
TXN_6087578,8,1,1.5,2,0,2023-12-17
TXN_5297299,2,5,10.0,0,0,2023-10-04
TXN_7526174,4,3,9.0,2,0,2023-08-06
TXN_5401244,5,1,5.0,2,1,2023-07-08
TXN_7470034,7,5,20.0,3,2,
TXN_7775760,1,4,12.0,0,0,2023-02-21
TXN_5820892,4,1,3.0,3,0,2023-11-14
TXN_3801338,6,3,12.0,2,0,2023-11-03
TXN_1521861,0,5,15.0,1,1,2023-04-02
TXN_8365857,7,5,20.0,3,2,2023-10-06
TXN_9349657,3,2,2.0,2,1,2023-03-14
TXN_4503716,1,1,3.0,0,0,2023-11-12
TXN_5679014,2,1,2.0,0,1,2023-06-12
TXN_1161606,6,5,20.0,2,2,2023-09-20
TXN_5938359,3,2,2.0,2,0,2023-06-02
TXN_7565894,5,1,5.0,1,2,2023-07-15
TXN_1987311,7,1,4.0,0,1,2023-08-03
TXN_4656387,3,2,2.0,3,0,2023-07-25
TXN_9277276,1,4,12.0,2,2,2023-09-15
TXN_1576076,2,3,6.0,1,2,2023-10-07
TXN_3676632,7,4,16.0,2,0,2023-12-11
TXN_9945457,3,4,4.0,1,0,2023-06-28
TXN_6508674,0,2,6.0,0,2,2023-02-09
TXN_4579086,1,2,6.0,2,1,2023-07-20
TXN_2421873,2,2,4.0,2,0,2023-02-18
TXN_3601382,5,3,15.0,0,0,2023-02-12
TXN_2323650,8,4,6.0,3,0,2023-10-09
TXN_3587916,5,3,15.0,1,1,2023-07-09
